BLOCKID10,ncessch_3,high_schnm,ncessch_2,mid_schnm,ncessch_1,primary_schnm
371559617002078,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001004,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001037,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001051,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617001042,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022058,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617004023,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004048,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022065,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022062,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616021074,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559602011006,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559616023021,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022020,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616023023,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616023042,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022081,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559602012023,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012026,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012040,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012041,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602013070,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012056,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012038,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012051,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602013095,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012055,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602012047,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602011020,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012012,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559617004004,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003013,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003023,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617003017,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559602012025,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559602011057,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602011036,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602011022,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559604011082,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011016,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011108,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559617001039,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559604021007,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559606003068,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559606003067,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559620012064,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559608021024,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608021062,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559616023000,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559620021057,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619005010,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559615003039,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616023041,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559619001082,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616012040,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559604011127,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011035,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011156,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011129,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011130,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011144,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011148,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011043,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604012010,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011102,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604012002,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604012011,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604013006,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604012062,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604011171,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604012039,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604012038,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604012055,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559606003044,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559618011061,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605011037,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605012011,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559614002102,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559605022062,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605023030,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605021009,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559616021101,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559607022032,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559605022076,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022016,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559604011117,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559617002052,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559608021000,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559610003084,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608021016,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608011014,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559608021089,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616021006,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617001003,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618023036,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559608012102,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559608012054,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559607022051,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559610003093,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559610003062,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559616022063,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559610001036,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559615001028,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559604022006,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559601021009,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601022034,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559604014038,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559620013010,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559618011022,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559604021043,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559606001032,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011100,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559607011029,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559608012123,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559618022035,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559608012033,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559613012015,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559620012001,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604011018,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559604011038,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
